321815,market_acquisition,broccoli pass 2 region 2 or/wa3 nfy010dct,11,1/4/2019
321816,market_acquisition,broccoli pass 2 region 2 or/wa3 nfy010dcu,11,1/4/2019
321846,market_acquisition,broccoli pass 2 region 4 pa2 nfy010d0e,11,1/4/2019
321847,market_acquisition,broccoli pass 2 region 4 pa4 nfy010d0g,11,1/4/2019
321848,market_acquisition,broccoli pass 2 region 4 pa4 nfy010d0h,11,1/4/2019
321849,market_acquisition,broccoli pass 2 region 4 ny/nj1 nfy010d0f,11,1/4/2019
321881,market_acquisition,broccoli pass 2 region 3 il2 nfy010dcy,11,1/4/2019
321882,market_acquisition,broccoli pass 2 region 3 tx2 nfy010dcz,11,1/4/2019
321883,market_acquisition,broccoli pass 2 region 3 tx2 nfy010dd0,11,1/4/2019
321884,market_acquisition,broccoli pass 2 region 3 tx2 nfy010dd1,11,1/4/2019
321885,market_acquisition,broccoli pass 2 region 3 tx3 nfy010dd2,11,1/4/2019
321886,market_acquisition,broccoli pass 2 region 3 tx3 nfy010dd3,11,1/4/2019
321887,market_acquisition,broccoli pass 2 region 3 tx3 nfy010dd4,11,1/4/2019
321900,foundation_food,broccoli raw,11,1/4/2019
321902,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321908,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321914,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321921,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321941,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321960,market_acquisition,milk 1% (wave 22e),1,1/4/2019
321979,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322002,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322021,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322044,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322050,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322056,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322062,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322068,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322074,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322080,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322086,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322106,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322129,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322151,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322174,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322183,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322189,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322208,market_acquisition,milk 1% (wave 22e),1,1/4/2019
322228,foundation_food,milk lowfat fluid 1% milkfat with added vitamin a and vitamin d,1,1/4/2019
322230,market_acquisition,milk skim (wave 22e),1,1/4/2019
322237,market_acquisition,milk skim (wave 22e),1,1/4/2019
322244,market_acquisition,milk skim (wave 22e),1,1/4/2019
322250,market_acquisition,milk skim (wave 22e),1,1/4/2019
322269,market_acquisition,milk skim (wave 22e),1,1/4/2019
322288,market_acquisition,milk skim (wave 22e),1,1/4/2019
322307,market_acquisition,milk skim (wave 22e),1,1/4/2019
322330,market_acquisition,milk skim (wave 22e),1,1/4/2019
322350,market_acquisition,milk skim (wave 22e),1,1/4/2019
322374,market_acquisition,milk skim (wave 22e),1,1/4/2019
322380,market_acquisition,milk skim (wave 22e),1,1/4/2019
322387,market_acquisition,milk skim (wave 22e),1,1/4/2019
322393,market_acquisition,milk skim (wave 22e),1,1/4/2019
322399,market_acquisition,milk skim (wave 22e),1,1/4/2019
322405,market_acquisition,milk skim (wave 22e),1,1/4/2019
322411,market_acquisition,milk skim (wave 22e),1,1/4/2019
322417,market_acquisition,milk skim (wave 22e),1,1/4/2019
322440,market_acquisition,milk skim (wave 22e),1,1/4/2019
322449,market_acquisition,milk skim (wave 22e),1,1/4/2019
322472,market_acquisition,milk skim (wave 22e),1,1/4/2019
322493,market_acquisition,milk skim (wave 22e),1,1/4/2019
322515,market_acquisition,milk skim (wave 22e),1,1/4/2019
322521,market_acquisition,milk skim (wave 22e),1,1/4/2019
322540,market_acquisition,milk skim (wave 22e),1,1/4/2019
322559,foundation_food,milk nonfat fluid with added vitamin a and vitamin d (fat free or skim),1,1/4/2019
322561,market_acquisition,milk whole (wave 22e),1,1/4/2019
322567,market_acquisition,milk whole (wave 22e),1,1/4/2019
322589,market_acquisition,milk whole (wave 22e),1,1/4/2019
322613,market_acquisition,milk whole (wave 22e),1,1/4/2019
322629,market_acquisition,milk whole (wave 22e),1,1/4/2019
322648,market_acquisition,milk whole (wave 22e),1,1/4/2019
322667,market_acquisition,milk whole (wave 22e),1,1/4/2019
322690,market_acquisition,milk whole (wave 22e),1,1/4/2019
322697,market_acquisition,milk whole (wave 22e),1,1/4/2019
322703,market_acquisition,milk whole (wave 22e),1,1/4/2019
322709,market_acquisition,milk whole (wave 22e),1,1/4/2019
322716,market_acquisition,milk whole (wave 22e),1,1/4/2019
322722,market_acquisition,milk whole (wave 22e),1,1/4/2019
322728,market_acquisition,milk whole (wave 22e),1,1/4/2019
322735,market_acquisition,milk whole (wave 22e),1,1/4/2019
322741,market_acquisition,milk whole (wave 22e),1,1/4/2019
322764,market_acquisition,milk whole (wave 22e),1,1/4/2019
322770,market_acquisition,milk whole (wave 22e),1,1/4/2019
322794,market_acquisition,milk whole (wave 22e),1,1/4/2019
322815,market_acquisition,milk whole (wave 22e),1,1/4/2019
322837,market_acquisition,milk whole (wave 22e),1,1/4/2019
322843,market_acquisition,milk whole (wave 22e),1,1/4/2019
322852,market_acquisition,milk whole (wave 22e),1,1/4/2019
322872,market_acquisition,milk whole (wave 22e),1,1/4/2019
322892,foundation_food,milk whole 3.25% milkfat with added vitamin d,1,1/4/2019
322894,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322895,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322900,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322901,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322902,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322903,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322904,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322905,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322911,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322912,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322913,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322914,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322915,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322916,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322921,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322922,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322923,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322924,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322925,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322926,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322938,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322939,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322940,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322941,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322942,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322943,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322956,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322957,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322958,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322959,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322960,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322961,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322966,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322967,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322968,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322973,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322974,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322975,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322976,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322977,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322978,market_acquisition,hot dogs beef ball park angus,7,1/4/2019
322993,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322994,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322995,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322996,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322997,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
322998,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323011,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323012,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323013,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323014,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323028,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323029,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323030,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323031,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
323032,market_acquisition,hot dogs beef oscar mayer premium jumbo,7,1/4/2019
